Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Marta,Really worth it! I totally recommend it! You can’t leave Venice without visiting these three Islands,2023-12-06,5,Spain,Helpful,a partner or spouse,False,Venice,top1,2023,December
Catherine,"The highlight was the Cathedral on Torcello, which we paid to go in. I think most people missed it.",2023-12-07,5,United Kingdom,Helpful,a partner or spouse,False,Venice,top1,2023,December
Jose,"Torcello needs a Coffee and Gelato place, since it is the last stop, people are tired and a coffee and/or gelato could make the trip back to Venice more enjoyable.",2023-12-09,3,United States,Helpful,solo,False,Venice,top1,2023,December
Silvia,There are no comments available for this review,2023-12-09,4,Switzerland,,a partner or spouse,False,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-10,4,,,a partner or spouse,False,Venice,top1,2023,December
Laura,"The trip was nice overall. I was though disappointed on visit to Murano. I expected to see the island and walk around for 30 - 60 minutes. All time was spent in a glass workshop, then in showroom (where you could buy different glass items) for higher prices than in Venice.",2023-12-10,4,Romania,Helpful,family,False,Venice,top1,2023,December
Caterina,"Well-organised excursion to the islands of the Venice lagoon, with commentary during the journey by motorboat by a guide in 4 languages ​​(Italian, English, French and Spanish). The only comment is on the distribution of time available between the various stops: Murano would have required half an hour more (also considering that the demonstration in the glass factory lasts about a quarter of an hour) which could have been taken away from Torcello. Still worth it :)",2023-12-10,4,Italy,Helpful,a partner or spouse,True,Venice,top1,2023,December
Gloria,"I recommend the tour for those who have little time, in 5 hours you can see 3 islands with considerable savings",2023-12-10,4,Italy,Helpful,friends,True,Venice,top1,2023,December
Michel,"Synthetic way to have a quick overview of the three islands. Free neighborhood on Burano and Torcello. On the other hand, on Murano, the group is confined to a glass blower with a shop. No visit to the island. That being said, everyone must live and we will have brought back beautiful memories...",2023-12-10,4,France,Helpful,a partner or spouse,True,Venice,top1,2023,December
Kristen_B,This was one of the highlights of our trip!!  My husband is a violinist and we marvel at the skills  of the musicians and how they memorize the entire show! This is a must do for anyone visiting Venice!!,2023-12-10,5,,Helpful,,False,Venice,top2,2023,December
Ana_C,"Seriously this was the highlight of our Venezia trip and probably top activity we have done on any of our trips. We love music, and enjoying it at Vivaldi’s church has been amazing. Musicians were extremely passionate when performing and we could feel their energy through the music.
Definitely book this experience 10/10!",2023-12-10,5,,Helpful,,False,Venice,top2,2023,December
Ester_E,Totally recommended excursion if you travel to Venice. I needed explanations and having someone to accompany us so I could ask.,2023-12-11,5,,Helpful,,True,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-12,5,,,,False,Venice,top1,2023,December
Arelis,There are no comments available for this review,2023-12-12,5,Italy,,friends,False,Venice,top1,2023,December
jeremy,Genial,2023-12-13,5,France,Helpful,solo,True,Venice,top1,2023,December
Charlie_C, Very entertaining and a great show. Would highly recommend for anyone to enjoy. It was a great last minute choice.,2023-12-14,5,,Helpful,,False,Venice,top2,2023,December
Duong,perfect day out.,2023-12-15,5,France,Helpful,solo,True,Venice,top1,2023,December
Anonymous,"I wasn't very impressed, I wouldn't recommend it",2023-12-17,5,,Helpful,solo,True,Venice,top1,2023,December
Rosa,It was very good. We left on time and. The tour was. Brilliant. I liked it a lot. I would repeat,2023-12-17,5,United Kingdom,Helpful,a partner or spouse,True,Venice,top1,2023,December
Kushagra,The guide was not so involved with explaining things,2023-12-17,5,Ireland,Helpful,solo,False,Venice,top1,2023,December
Juan_R,Everything was good. Quick and hassle-free reservation. The beautiful church and the perfect music. It's exciting to hear Vivaldi in his own home,2023-12-17,5,,Helpful,,True,Venice,top2,2023,December
Marialena,There are no comments available for this review,2023-12-18,5,Greece,,a partner or spouse,False,Venice,top1,2023,December
Anna,There are no comments available for this review,2023-12-18,4,Italy,,a partner or spouse,False,Venice,top1,2023,December
rachid,Very good A must do,2023-12-18,5,France,Helpful,family,True,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-18,5,,,,False,Venice,top1,2023,December
W,"Escape the hustle and bustle of Venice proper by jetting out to no less beautiful but more quiet and idyllic outlying islands. Witness the maestro make magic with molten glass, the one-of-a-kind historic colourful houses of Burano, and the isolated beauty of Torcello. Great price to see so many places.",2023-12-20,4,,Helpful,friends,False,Venice,top1,2023,December
marta_s,"Visit and special day. Fantastic guide with professional knowledge of three languages ​​and ability to switch.
However, it is a shame that there is little time available to visit Murano, Burano and Toncello",2023-12-20,4,,Helpful,,True,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-21,4,,,solo,False,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-21,2,,,,False,Venice,top1,2023,December
Teriann,Day trip was great so beautiful,2023-12-21,4,Australia,Helpful,,False,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-21,5,,,,False,Venice,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-22,5,,,,False,Venice,top1,2023,December
PATRICK,There are no comments available for this review,2023-12-22,4,France,,a partner or spouse,False,Venice,top1,2023,December
Sarah_C,This was an event that I cannot recommend enough. The church itself is beautiful and the musicians were amazing. Don’t miss the opportunity,2023-12-22,5,,Helpful,,False,Venice,top2,2023,December
sajida,"The first island we went was murano where they took us to the factory and gave us a short show on how they make the glass sculptures and so which was nice, but we couldn't visit the island itself as we had limited time to look at their products and shop. Note: Would recommend to wait and purchase few things in the other islands as it will be much more reasonably priced comparison to the actual factory. Burano was nice, colorful houses lovely atmosphere again you get around 1.30hours to look around and then again to the next island. Overall experience was great and we get to see the islands hassle free.",2023-12-25,4,Bahrain,Helpful,friends,False,Venice,top1,2023,December
Matteo,"Nice excursion, there is a lot of time to visit the places and the guide gives good information. The ship is comfortable and you can take excellent photos even from inside. We were satisfied. The price is adequate.",2023-12-25,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2023,December
Maldonado,They should eliminate the stop in Torcello and this will allow us to visit and eat in serenity on the island of Burano,2023-12-25,4,Spain,Helpful,family,True,Venice,top1,2023,December
Giuseppe,"Very good. All three islands are beautiful, each with its own reason. I recommend this visit. 😉",2023-12-25,5,Italy,Helpful,solo,True,Venice,top1,2023,December
Anamarija,There are no comments available for this review,2023-12-26,5,Croatia,,family,False,Venice,top1,2023,December
Julio,"I can say that it was a good experience, the staff were very professional, if I find myself in another time I would do it again",2023-12-26,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2023,December
Stefania,Well organized tour!! Very beautiful places! And fantastic experience in Murano for glass blowing!,2023-12-26,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2023,December
Ana,There are no comments available for this review,2023-12-27,4,Spain,,friends,False,Venice,top1,2023,December
Noemi,There are no comments available for this review,2023-12-28,4,Italy,,friends,False,Venice,top1,2023,December
Apaira,Attraction was fun. Long day but a worth while experience.,2023-12-29,5,United Kingdom,Helpful,family,False,Venice,top1,2023,December
Etienne,There are no comments available for this review,2023-12-30,5,Switzerland,,family,False,Venice,top1,2023,December
Mara,"Beautiful trip, very interesting also due to the presence of the guide who gave us interesting information that we didn't know.",2023-12-30,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2023,December
Andrea,There are no comments available for this review,2024-01-01,5,Italy,,family,False,Venice,top1,2024,January
alessia,There are no comments available for this review,2024-01-02,5,Italy,,a partner or spouse,False,Venice,top1,2024,January
Anonymous,"Enjoyable scenery to the islands. However, the only form of the 'tour' is conveyed via commentary on the boat towards the islands, which is sometimes hard to hear and follow, since this is done in a few different languages. Would have appreciated more informative tour on the island. The Murano glass blowing demonstration was interesting. Leisure time spent walking alongside the canals viewing the beautifully coloured houses in Burano was really enjoyable. Great stop for lunch here as well. Torcello was disappointing, as nothing major to see, and can frankly be skipped.",2024-01-02,4,,Helpful,solo,False,Venice,top1,2024,January
daniele,There are no comments available for this review,2024-01-02,4,Italy,,family,False,Venice,top1,2024,January
Mattia,"Experience booked through the Booking.com website also thanks to the offer I was offered. Surely having to organize a trip of this type independently would have cost more. So we can say a great experience. Thanks also to the guide Francesca who accompanied us throughout the trip, also telling us what we saw along the way or what we would have seen while stopping on the islands. Excellent experience. Thank you",2024-01-02,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2024,January
EBERTE,"Very good, everything is very nice and organized, excellent facilities and services, with excellent, polite and friendly staff.",2024-01-02,5,Brazil,Helpful,family,True,Venice,top1,2024,January
Carolyn_C,There’s just some thing about hearing a concert by composer in the church that it was composed in. The concert was lovely and the performers did a great job. It was super simple to print out our tickets and show them to the people at the door and find our seats. Definitely worth the visit!,2024-01-02,5,,Helpful,,False,Venice,top2,2024,January
Eunice_O,It was a joy listening to Vivaldi's Four Seasons in the very church where he was at. The passion and love the musicians have for music is contagious! Bravo!,2024-01-02,5,,Helpful,,False,Venice,top2,2024,January
Jovany,"It's great that there are several languages, including Spanish, and it becomes an enjoyable experience.",2024-01-03,5,Mexico,Helpful,solo,True,Venice,top1,2024,January
Francesco,There are no comments available for this review,2024-01-03,3,Italy,,a partner or spouse,False,Venice,top1,2024,January
Emily_B,"One of the highlights of my trip to Venice, the church is just beautiful and the musicians were spectacular, well worth booking",2024-01-03,5,,Helpful,,False,Venice,top2,2024,January
Dee,"great ambiance, performance and music. must do in venice where Vivaldi wrote. booking viator was smooth",2024-01-03,5,,Helpful,,False,Venice,top2,2024,January
Yvonne_B,"Really recommended! Great ambience, cozy setting and great emotional musicians. A successful evening.",2024-01-03,5,,Helpful,,True,Venice,top2,2024,January
Santiago,"Easy to locate the meeting point. Guide spoke several languages. Before arriving home, she explained things about the area to you. 1 hour to the last island, Torcello, is too much as there is little to see. It would increase 30 more minutes in Murano or Burano.",2024-01-04,4,Spain,Helpful,family,True,Venice,top1,2024,January
Marianna,Too many people and the weather didn't help...,2024-01-04,3,Italy,Helpful,a partner or spouse,True,Venice,top1,2024,January
Janelle,"It was good, glad we did. Would have been nice to spend more time at first two locations and less at Torcello. NOTE things were quite pricey as to merchandise and food.",2024-01-05,3,Australia,Helpful,family,False,Venice,top1,2024,January
Alessia,"An hour in Murano is too little: when you realize that you have been placed on a forced route to make you buy souvenirs such as battery chickens, the time is already over....",2024-01-05,4,Italy,Helpful,family,True,Venice,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-05,5,,,,False,Venice,top1,2024,January
diana mercedes,There are no comments available for this review,2024-01-05,4,Romania,,a partner or spouse,False,Venice,top1,2024,January
christiane,"Quite bad....not enough time on the island of Burano for example where we boast that it's a fishermen's island and where we don't have the time to eat their specialties (that's where nothing to see because we only have 1 hour 30 minutes. All that to go to the island of Torcello, where there is nothing even if I understand that it is to help with the renovation of the church which will be very beautiful but for the moment is of little interest. Guide in approximate French. We didn't understand anything on the boat",2024-01-05,2,France,Helpful,a partner or spouse,True,Venice,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-05,5,,,,False,Venice,top1,2024,January
Michael_B,"Was an amazing performance by the musicians in a beautiful and historic venue. I would highly recommend this to anyone going to Venice, particularly if you have a hour to spare.",2024-01-06,5,,Helpful,,False,Venice,top2,2024,January
Pamela_L,"Great location, small and intimate venue so everyone can enjoy the beautiful music. Wonderful acoustics in Vivaldi church.",2024-01-06,5,,Helpful,,False,Venice,top2,2024,January
Filippo,"Meanwhile, the trip is less expensive if purchased on site. There are several companies that do the same tour and there is no risk of being stranded even if one travels the day before. The passage to Torcello is purely useless. While above all to enjoy Burano you would need more time. In the end we run a lot to spend a lot of time in the motorboat which is comfortable but forced to go very slowly. It was a bit boring. Although the islands of Murano and Burano are undoubtedly worth seeing. I don't know if this is the best way, but I think not...",2024-01-07,3,Italy,Helpful,family,True,Venice,top1,2024,January
Andrii,Registration for the tour is half an hour before departure. Six-hour tour for a nominal fee))),2024-01-07,5,Germany,Helpful,family,True,Venice,top1,2024,January
CHIARA,"Excellent trip. Too bad that if you booked directly with them, it cost 5 euros less per person.... I thought Booking would charge the same price.....",2024-01-07,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2024,January
Catriona_M,"Hell really is other people. The music was good, sometimes great. Unfortunately the experience was marred by many people holding phones up to film the musicians throughout, and by being sat beside someone coughing, fidgeting, talking (!), and being on their phone throughout event. The venue may want to ask people to be respectful of performance, or ask for photos only at end (make announcement at start,?).  As hope for people to not turn up sick. I would go again but with expectations managed.",2024-01-07,3,,Helpful,,False,Venice,top2,2024,January
Virginie_G,"A magical moment, very soothing and taking us elsewhere. Top musicians, very beautiful acoustics. To do.",2024-01-07,5,,Helpful,,True,Venice,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-08,5,,,,False,Venice,top1,2024,January
Fabiola,"Great performance and amazing male staff member,who helped us sorry we don't know a name. Thank you for great memories. Grazie mille.Fabiola&Adam",2024-01-08,5,United Kingdom,Helpful,a partner or spouse,True,Venice,top2,2024,January
Theresa_R,"Musicians were incredible and brought Vivaldi to life in ""his"" church. Highly recommend. I really like that the first songs before the Four Seasons were also by Vivaldi.  Too often you just hear other classics.",2024-01-08,5,,Helpful,,False,Venice,top2,2024,January
Alex,There are no comments available for this review,2024-01-08,5,,,friends,False,Venice,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-09,4,,,,False,Venice,top1,2024,January
isolina,There are no comments available for this review,2024-01-09,5,Italy,,friends,False,Venice,top1,2024,January
Elaine,There are no comments available for this review,2024-01-09,5,Ireland,,a partner or spouse,False,Venice,top2,2024,January
Daniela,Little time available to visit the island of Torcello. I will definitely return to visit the island of Burano,2024-01-10,4,Italy,Helpful,family,True,Venice,top1,2024,January
Beatrice,Well organized trip!,2024-01-10,5,,Helpful,family,True,Venice,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-10,5,,,,False,Venice,top1,2024,January
Stacy,There are no comments available for this review,2024-01-10,5,United States,,a partner or spouse,False,Venice,top2,2024,January
Lauren,A masterful performance and stunning venue!,2024-01-10,5,United Kingdom,Helpful,solo,False,Venice,top2,2024,January
JeanPierre_H,"Double ticketing is unacceptable and disruptive. The evening will have been ruined. Too bad for us as much as for the organization, let's say... fanciful!",2024-01-10,3,,Helpful,,True,Venice,top2,2024,January
Roberta,There are no comments available for this review,2024-01-11,5,Italy,,family,False,Venice,top1,2024,January
Francesca,"The trip to Murano is the best and especially seeing the incredible production process. Burano can take more advantage of the color of its houses and have an activity in Torcello Square, which is very lonely and has nothing to offer visiting a church. In general the tour is very complete",2024-01-12,5,,Helpful,family,True,Venice,top1,2024,January
gabriella,There are no comments available for this review,2024-01-12,5,Italy,,a partner or spouse,False,Venice,top1,2024,January
cedric,"3 islands is too many. not enough time for sightseeing, very fast pace. If I come to Venice again, I will definitely visit each island in one day. The tour guide is chaotic and doesn't explain what you can see. I definitely do not recommend purchasing this trip",2024-01-12,1,France,Helpful,family,True,Venice,top1,2024,January
Ercilia_L,"First of all we have numbered seats, more precisely with those who bought before.
Then the church is very beautiful and the scenography with the lights is very beautiful.
Finally - and most importantly - the chamber orchestra is very good.
And not to forget.... it was there that he presented and/or composed his own genius of baroque music!!",2024-01-12,5,,Helpful,,True,Venice,top2,2024,January
David,There are no comments available for this review,2024-01-13,4,United States,,friends,False,Venice,top2,2024,January
Thomas,There are no comments available for this review,2024-01-13,5,New Zealand,,a partner or spouse,False,Venice,top2,2024,January
Aleksandra,"Great experience. The only complaint is too little time on the islands, we didn't get to see anything in Murano except for the factory and their shop, and especially on Buran, it would be better if there was a little more time to visit everything there, and there is nothing special to see on Torcello. Although a nice memory for sure.",2024-01-15,5,Germany,Helpful,a partner or spouse,True,Venice,top1,2024,January
Alessandro,"The trip was beautiful, the islands are beautiful and the teacher's demonstration was interesting and fascinating. I would have personally preferred more time to see Murano. Burano is fantastic and the time spent was perfect. Torcello is nice and relaxing as a last stop.",2024-01-15,4,Italy,Helpful,a partner or spouse,True,Venice,top1,2024,January
Gerry,"Booked this event just two weeks in advance, and whilst the church was full, what a setting. The ensemble were fantastic. The event lasted just over an hour and for a weekend break it did not take up a whole evening. Highly recommended.",2024-01-15,5,United Kingdom,Helpful,a partner or spouse,False,Venice,top2,2024,January
Lorenzo,There are no comments available for this review,2024-01-15,5,Luxembourg,,solo,False,Venice,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-17,5,,,solo,False,Venice,top1,2024,January
ELŻBIETA,There are no comments available for this review,2024-01-19,5,Poland,,family,False,Venice,top1,2024,January
Hasna,"An excursion to do when you are in Venice, very good and beautiful experience, Murano and its know-how in glassmaking, Burano, its lace and its colorful houses and finally Ocello and its Roman remains, plus a relaxing break, we take it full of eyes, I deplore that the price on Booking is more expensive.",2024-01-19,5,France,Helpful,solo,True,Venice,top1,2024,January
gaetano,"Everything worked perfectly. Very kind and professional staff. Every appointment was respected to the minute. The guide Eva, fluent in 5 languages, always smiling and with appropriate descriptions while navigating what we were looking at.",2024-01-19,5,Italy,Helpful,a partner or spouse,True,Venice,top1,2024,January
Dmitry,"Everything was good, however I have expected more guidance provided both while sailing and ashore. A bit awkward that the guide staying aboard while visiting the island instead of giving us a short sightseeing.",2024-01-22,4,Denmark,Helpful,solo,True,Venice,top1,2024,January
Cabassi,"The experience is very beautiful and particular for those who come from outside and want to see a bit of everything, it's a shame the enormous amount of people looked like animals grazing to look for the best place and having to push the same way to get off the boat I would have appreciated more explanations but I understand that the guide I have to translate into 4 other languages ​​is a bit busy, if they had divided us it would have been much nicer in my opinion",2024-01-25,4,,Helpful,a partner or spouse,True,Venice,top1,2024,January
Comugnaro,Nice experience despite the rain. Maybe I would have liked to have had more time in Murano to visit the island. Torcello a little neglected (but it doesn't depend on the organization of the trip),2024-01-25,5,,Helpful,a partner or spouse,True,Venice,top1,2024,January
Magdalena,"It was amazing, truly magical experience and the staff were very helpful.",2024-01-25,5,Ireland,Helpful,friends,False,Venice,top2,2024,January
Denisa,There are no comments available for this review,2024-01-26,5,Romania,,family,False,Venice,top1,2024,January
Margrit,"As always, it was well organized. The time of year also makes it much more pleasant because mass tourism has not yet started.",2024-01-26,5,Austria,Helpful,solo,True,Venice,top1,2024,January
Lejo,There are no comments available for this review,2024-01-28,4,,,friends,False,Venice,top1,2024,January
Anonymous,"It was foggy that day, but all in all it was beautiful, we saw many beautiful things",2024-01-29,5,,Helpful,a partner or spouse,True,Venice,top1,2024,January
Laura,"It is a very short visit to Murano, since you only visit the factory with a small and short demonstration. The view of Burano was the best of the three islands, little time to visit the town. I would honestly exclude the visit to Torcello, which has nothing to do with it, since it only has a church and a cathedral that you can see very quickly, and I would make the visit to Burano longer and more guided if possible. In general, I liked the excursion, I recommend it and I would do it again",2024-01-29,5,Spain,Helpful,solo,True,Venice,top1,2024,January
Louisa,"Excellent concert, good quality musicianship and an atmospheric (if very cold inside the Church - on a very foggy night in January) venue. Short and sweet, very glad we went!",2024-01-29,5,United Kingdom,Helpful,family,False,Venice,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-30,5,,,,False,Venice,top1,2024,January
Anonymous,There are no comments available for this review,2024-02-02,5,,,,False,Venice,top1,2024,February
PIETRO,There are no comments available for this review,2024-02-03,5,Italy,,a partner or spouse,False,Venice,top1,2024,February
Anonymous,"The experience was as expected, friendly staff and visit of the 3 islands in one day. During the journey to the islands the guide speaks on the microphone and it is not easy to hear because of the amount of people especially in high season. But overall I would recommend it, especially if in Venice for a short time!",2024-02-05,4,,Helpful,a partner or spouse,False,Venice,top1,2024,February
arnaud_b,"remarkable moment! 1 hour of musical happiness, everything is perfect
but be careful, cover up well because the Church is really cold :)",2024-02-05,5,,Helpful,,True,Venice,top2,2024,February
Paul,There are no comments available for this review,2024-02-06,3,United Kingdom,,a partner or spouse,False,Venice,top1,2024,February
Luiza Adelina,There are no comments available for this review,2024-02-06,4,Romania,,a partner or spouse,False,Venice,top1,2024,February
Natalia,There are no comments available for this review,2024-02-06,5,Moldova,,friends,False,Venice,top1,2024,February
raymond,There are no comments available for this review,2024-02-06,5,United Kingdom,,solo,False,Venice,top1,2024,February
Nikoletta - Athanasia - Ourania,There are no comments available for this review,2024-02-06,5,Greece,,colleagues,False,Venice,top1,2024,February
Eduard,There are no comments available for this review,2024-02-06,5,Czech Republic,,a partner or spouse,False,Venice,top1,2024,February
Marco,"Beautiful life in the Venice lagoon with a wonderful sunny day, interesting glass factory with live exhibition of the creation of two glass sculptures. Fantastic Burano with its colorful houses and Torcello with its historic church. Excellent view from the Torcello bell tower. I recommend this lagoon trip to everyone.",2024-02-06,5,Italy,Helpful,solo,True,Venice,top1,2024,February
Simon_B,"Fantastic music in gorgeous surroundings.
Beautifully played - the lead violin was exceptional & the ensemble supported brilliantly.",2024-02-06,5,,Helpful,,False,Venice,top2,2024,February
Houseynatou_B,"So I honestly expected something more. I chose to do the 6-hour tour but the times inside are managed badly, that is: the first stop which involves going to see how they make glass simply takes 30 minutes and not an hour or so and honestly I would have liked to visit Murano too since we were there. The second stage which included Burano (lunch time) in my opinion should have added more minutes in that stage because now that one goes to have lunch the time is over. Very useless last stage honestly. Not an hour to see Torcello. There is practically nothing to see and if I had known this beforehand I would not have chosen the 6 hour tour. I would also add that we had a hard time finding the ticket office, it is practically located in a small spot. Constructive criticism",2024-02-07,2,,Helpful,,True,Venice,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-07,4,,,,False,Venice,top2,2024,February
Sue_R,"The performers were excellent. The energy and musicianship was exceptional. I thought they might be stale (assuming they've played the same music hundreds--if not thousands--of times), but the entire concert was very well done.",2024-02-07,5,,Helpful,,False,Venice,top2,2024,February
Deirdre,Could have done with longer on the 3rd island Torcello as 1 hour not sufficent.historical significance to the overall history of Venice. Cut back the time on the first 2.(but then no profit for the gift shops!!!),2024-02-08,4,Ireland,Helpful,,False,Venice,top1,2024,February
Maria Angelica,"I didn't get to the island of Torcetto because they left me in Burano. I had to pay a small fee of 10 euros, that is 1/3 of what I paid for the trip. Because when I was getting to the stop they had already removed the walkway and I was shouting but nothing... In Mirano we waited 30 minutes for 2 couples who had gotten lost. Obviously the money of 1 person is not the same as that of 4. I do not recommend that trip at all and I had already seen it written in the comments, other people 1 week before I think that if they do not adjust this issue they should not work with tourists anymore",2024-02-09,2,Italy,Helpful,solo,True,Venice,top1,2024,February
健太郎,Very good,2024-02-09,5,Japan,Helpful,solo,True,Venice,top1,2024,February
Evelyn Mishell,The tour is recommended...,2024-02-10,4,Spain,Helpful,a partner or spouse,True,Venice,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-10,5,,,,False,Venice,top2,2024,February
Chris,Absolutely incredible performance. I can’t recommend this enough!,2024-02-10,5,United Kingdom,Helpful,solo,False,Venice,top2,2024,February
Melanie_W,"The islands are beautiful well worth seeing,  but the trip not worth. Take the water bus and don't rush.  There was no toilet working on the boat. The glass blowing factory changed nearly twice as much for items as you could buy in any shop in Venice.   Paid extra to book here I get this app needed to make money but that should come from the providor. Not a great experience",2024-02-11,2,,Helpful,,False,Venice,top1,2024,February
Anonymous,The guide properly reads the leaflet given at the beginning. And gives the name of the few ruins that we come across on the ship. Otherwise no time to visit the stops it's 40 to 50 min (and not 1h15 as indicated on the brochure.) I highly recommend taking the ferry instead to visit in complete freedom.,2024-02-11,2,,Helpful,solo,True,Venice,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-11,4,,,,False,Venice,top1,2024,February
Steven,Beautiful venue in church. Music was outstanding.,2024-02-11,5,United States,Helpful,a partner or spouse,False,Venice,top2,2024,February
Anonymous,There are no comments available for this review,2024-02-11,4,,,,False,Venice,top2,2024,February
Anonymous,There are no comments available for this review,2024-02-12,4,,,a partner or spouse,False,Venice,top1,2024,February
Siobhan,Great tour,2024-02-13,5,United Kingdom,Helpful,a partner or spouse,False,Venice,top1,2024,February
Anonymous,"The tour was good value as the boat took us to 3 islands and included commentary on the boat. It was nice to see the last island Torcello but there isn't much there to see and the one thing to see is additional cost, therefore would skip it. As restaurants are full of tourists trying to buy something, it can take longer than expected - recommend to take snacks.",2024-02-13,4,,Helpful,solo,False,Venice,top1,2024,February
Anonymous,"An interesting trip during which you can get to know the islands: Murano, Burano and Torcello.",2024-02-13,4,,Helpful,solo,True,Venice,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-13,5,,,,False,Venice,top1,2024,February
Piotr,There are no comments available for this review,2024-02-13,5,Poland,,family,False,Venice,top1,2024,February
George,Superb,2024-02-13,5,Luxembourg,Helpful,friends,False,Venice,top2,2024,February
Irina Roxana,There are no comments available for this review,2024-02-13,5,Romania,,family,False,Venice,top2,2024,February
Attila,There are no comments available for this review,2024-02-14,4,Germany,,a partner or spouse,False,Venice,top1,2024,February
Ferenc,There are no comments available for this review,2024-02-14,5,Hungary,,family,False,Venice,top1,2024,February
Andrea,This is a very beautiful venue in a former church where Vivaldi used to attend. It was a wonderful selection of music including the 4 seasons that lasted just over an hour. I highly recommend this performance.,2024-02-14,5,United States,Helpful,friends,False,Venice,top2,2024,February
Cataldo,"Torciello is not really an essential visit. On the other hand, Murano and Burano are worth the price of the ticket. Too bad not to have had a few more minutes on site in Murano.",2024-02-15,4,Belgium,Helpful,a partner or spouse,True,Venice,top1,2024,February
JULIO,"IN MY OPINION IT IS TOO MUCH NAVIGATION FOR THE FREE TIME THAT REMAINS AFTER THE VISITS TO MURANO AND BURANO. THE STOP IN TORCELLO IS NOT NECESSARY, THERE IS LITTLE TO SEE AND A LONG DISTANCE FROM THE PORT.",2024-02-15,4,Spain,Helpful,a partner or spouse,True,Venice,top1,2024,February
Lauren,There are no comments available for this review,2024-02-15,5,United Kingdom,,friends,False,Venice,top1,2024,February
Josse,There are no comments available for this review,2024-02-16,4,Belgium,,a partner or spouse,False,Venice,top1,2024,February
Filippo,There are no comments available for this review,2024-02-16,5,Italy,,a partner or spouse,False,Venice,top1,2024,February
Anonymous,There are no comments available for this review,2024-02-17,5,,,,False,Venice,top1,2024,February
Ewa,I recommend,2024-02-17,5,Poland,Helpful,friends,True,Venice,top1,2024,February
Esther,There are no comments available for this review,2024-02-17,2,United Kingdom,,a partner or spouse,False,Venice,top1,2024,February
Claudia Vanessa,"The guide offered in French did not translate in full, a shame, because certain information that she said in Italian and which we did not understand correctly did not translate into the language we understood...we got bad weather, and therefore the windows were not cleaned so not a correct view of what she was showing us. And, not coming back to school, but at the indicated time the boat started no one worried if everyone was there (in my opinion), a problem can quickly happen and if someone was left on the way? In short, maybe they counted us...I don't know! The visit itself to the islands is interesting, all over Burano and Murano, too bad the time passes so quickly, and at one point you have to choose between eating or visiting... Torcello we could do without it.",2024-02-17,3,Switzerland,Helpful,a partner or spouse,True,Venice,top1,2024,February
Ella,Fantastic event. Once in a life time & so glad we did it,2024-02-17,5,United Kingdom,Helpful,a partner or spouse,False,Venice,top2,2024,February
Gianmarco,There are no comments available for this review,2024-02-18,4,Italy,,a partner or spouse,False,Venice,top1,2024,February
Debora,"The trip was perfect organised! Only the weather was cloudy and foggy, but that doesn’t bother our experience!",2024-02-19,5,Austria,Helpful,friends,False,Venice,top1,2024,February
Ashleigh,"Fab day out- times to perfection. Very easy to find check in point, everything was ready and waiting for us. I can’t recommend it enough!",2024-02-19,5,United Kingdom,Helpful,family,False,Venice,top1,2024,February
Mihaela Mariana,There are no comments available for this review,2024-02-19,5,Italy,,family,False,Venice,top1,2024,February
Kevin_L,Very talented performers and short enough for non music lovers to appreciate without feeling time is dragging.,2024-02-19,5,,Helpful,,False,Venice,top2,2024,February
Ashleigh,"Absolutely amazing experience, I thoroughly recommend it. It’s cheaper on the door, but sells out quickly, so was better to book online. The church doesn’t open until 10.45am so redeeming tickets took us some time as there was no notice on the outside to say we were in the right place! Other than that, once we it was open, our tickets were ready for us!",2024-02-19,5,United Kingdom,Helpful,family,False,Venice,top2,2024,February
Zoe,"Absolutely a brilliant trip, if you are visiting Venice then this is a must! The 3 islands are all great and the trip is really well organised",2024-02-20,5,United Kingdom,Helpful,a partner or spouse,False,Venice,top1,2024,February
