Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Is_Commented,Sentiment_Score,Year_Month
Anonymous,There are no comments available for this review,2023-10-05,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-05,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-05,5,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anastasiiia,"Huge queues, we waited for the attraction for 1.5 hours, in the end it stopped working and we were kicked out 🤦🏻‍♀️ I advise you not to take 2 parks in one day, you won’t have time to get around.",2023-10-05,4,Hungary,Helpful,a partner or spouse,True,Paris,top2,True,0.5267,2023-10
Jürg,There are no comments available for this review,2023-10-05,3,Switzerland,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-05,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Cristiana,There are no comments available for this review,2023-10-06,5,United Kingdom,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Patrícia,There are no comments available for this review,2023-10-06,3,Portugal,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
ALBERTO,There are no comments available for this review,2023-10-06,5,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Blayne,The detail of the package is not clear,2023-10-06,1,South Africa,Helpful,a partner or spouse,False,Paris,top2,True,-0.2924,2023-10
Aranzazu_F,"Everything was as planned, bought the tickets online fast and simple , enjoy the magic of Disney , love the park",2023-10-06,5,,Helpful,,False,Paris,top2,True,0.8126,2023-10
Lajos,There are no comments available for this review,2023-10-06,5,Hungary,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Judith,There are no comments available for this review,2023-10-06,5,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Amber,There are no comments available for this review,2023-10-06,5,United Kingdom,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Manda,"We chose Disney Land Paris as our honeymoon with our little daughter (4months). I was so happy that we were able to visit certain attractions even with the baby. Of course we chose places where we didn't have to wait in line for too long. Next time we'll go straight to the princesses, 1 1/2 hours of waiting with a baby is definitely too much 🙈 The parade during the day and the show at the end were awesome 😍😍😍 We'll definitely go there again. ♥️",2023-10-06,5,Switzerland,Helpful,family,True,Paris,top2,True,0.9864,2023-10
Diana,There are no comments available for this review,2023-10-06,5,Romania,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Carlos,Fantastic tour,2023-10-07,5,Portugal,Helpful,family,True,Paris,top1,True,0.5574,2023-10
Leela,There are no comments available for this review,2023-10-07,4,Maldives,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Martina,There are no comments available for this review,2023-10-07,5,Slovakia,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,A bit overcrowded and app with destination pop ups did not work.,2023-10-07,4,,Helpful,friends,False,Paris,top1,True,0.0,2023-10
Annie,Absolutely delighted with the experience. Happy customer,2023-10-07,5,United Kingdom,Helpful,family,False,Paris,top1,True,0.807,2023-10
Francesco,There are no comments available for this review,2023-10-07,5,United Kingdom,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Lucia,There are no comments available for this review,2023-10-07,5,Switzerland,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Massimiliano,There are no comments available for this review,2023-10-07,5,Italy,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Eliana,There are no comments available for this review,2023-10-07,5,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
jose luis,"The tour complies with what was reported, it is a round trip and they leave you at the place where you took it, the boat was not that full so I had been there to walk, sit in various places, take photos, and they showed us and told us about each place that they we were passing, the truth is I really liked it",2023-10-07,5,Colombia,Helpful,friends,True,Paris,top1,True,0.6361,2023-10
Anonymous,Everything is very good but if you want to go on the deck you have to be one of the first,2023-10-07,5,,Helpful,family,True,Paris,top1,True,0.3708,2023-10
Eugenia,"It was beautiful to see the bridges, the lights, the Eiffel Tower and know that you were going along the Seine. Truly a wonderful experience",2023-10-07,5,Costa Rica,Helpful,a partner or spouse,True,Paris,top1,True,0.8885,2023-10
Anonymous,There are no comments available for this review,2023-10-07,5,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Gustavo,There are no comments available for this review,2023-10-07,5,Brazil,,a partner or spouse,False,Paris,top2,False,0.5069174783641891,2023-10
Anesty,It was ok. Food was splendid,2023-10-07,3,Curaçao,Helpful,family,False,Paris,top2,True,0.5859,2023-10
Kathrin,There are no comments available for this review,2023-10-07,4,Germany,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-07,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Nádia,There are no comments available for this review,2023-10-08,5,Portugal,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-08,4,,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
CAROLE,There are no comments available for this review,2023-10-08,5,France,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Anesty,There are no comments available for this review,2023-10-08,4,Curaçao,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-08,5,,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Anastasiia,There are no comments available for this review,2023-10-08,5,Ukraine,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Asaf_G,Amazing absolutely amazing the whole place was truly beautiful the kids had the best time ever I will definitely recommend it 💯💯💯,2023-10-08,5,,Helpful,,False,Paris,top2,True,0.9753,2023-10
Mila,There are no comments available for this review,2023-10-08,5,Spain,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,Tickets we bought through Booking were invalid. This led to a lot of frustration and endless calls to the Booking Support Hotline or in waiting queues.,2023-10-08,1,,Helpful,,True,Paris,top2,True,-0.1027,2023-10
Anonymous,There are no comments available for this review,2023-10-08,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Pauline_M,"Excellent service! Easy to use and saved us quite a bit of money too! 
Would definitely recommend using this site.",2023-10-08,5,,Helpful,,False,Paris,top2,True,0.9347,2023-10
Anonymous,There are no comments available for this review,2023-10-08,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Haythem,There are no comments available for this review,2023-10-08,5,Egypt,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-08,1,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Francisco,"I scheduled my Appointment at a specific date and time . The queue was more than 3 hours waiting even thought we got there on time. We wouldn’t waste hours of our visit to Paris for this long waiting time of a scheduled event. Moreover, this was part of a birthday gift the she could no receive. No recommendation at all.",2023-10-09,1,Spain,Helpful,friends,False,Paris,top1,True,-0.0547,2023-10
Rafael,There are no comments available for this review,2023-10-09,5,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Alberto,"The attraction is nice as long as you get a good spot for the views and they don't take it away from you, and you have at least an hour and a half of time before boarding. Since it is crowded (thousands of people) and the order of access is a bit chaotic. I recommend doing the tour but with another company.",2023-10-09,3,Spain,Helpful,friends,True,Paris,top1,True,0.5423,2023-10
Anonymous,There are no comments available for this review,2023-10-09,4,,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Raquel,There are no comments available for this review,2023-10-09,5,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Hannah,There are no comments available for this review,2023-10-09,5,Ireland,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Martin,Too many people,2023-10-09,5,Spain,Helpful,family,True,Paris,top1,True,0.0,2023-10
Anonymous,There are no comments available for this review,2023-10-09,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-09,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Florent Bikoko,I have a lovely time in Paris,2023-10-09,5,United Kingdom,Helpful,solo,False,Paris,top1,True,0.5859,2023-10
Robert,The cruise was horribly overbooked and we never made it on the boat. The staff we interacted with were rude and condescending. I realize Saturday evening is not the optimal time due to over-popularity but I cannot recommend this event.,2023-10-09,1,Germany,Helpful,a partner or spouse,False,Paris,top1,True,-0.7521,2023-10
Halka,There are no comments available for this review,2023-10-09,5,Germany,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-09,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
gerrit,Very nice to see the city from the water,2023-10-09,4,Netherlands,Helpful,a partner or spouse,True,Paris,top1,True,0.4754,2023-10
Stephany,There are no comments available for this review,2023-10-09,5,Spain,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Saskia,There are no comments available for this review,2023-10-09,4,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-09,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,The very strong French accent of the gentleman who was talking about the objects he passed and the average sound system made it significantly difficult to understand the content in both English and Spanish. But the cruise itself was pleasant.,2023-10-09,3,,Helpful,,True,Paris,top1,True,0.7181,2023-10
Anonymous,"Pros: the boat ride is very nice, the boat is comfortable, you can see Paris from a different point of view
Cons: the guide information (from the app) is limited and not exhaustive, it does not start automatically (even with geolocation activated) and therefore it is not known which section to activate.",2023-10-09,4,,Helpful,,True,Paris,top1,True,0.7062,2023-10
Andrzej,Too many people.... :-),2023-10-09,4,Germany,Helpful,a partner or spouse,True,Paris,top1,True,0.3182,2023-10
Anonymous,There are no comments available for this review,2023-10-09,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Marcela,There are no comments available for this review,2023-10-10,5,Czech Republic,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Pedro,There are no comments available for this review,2023-10-10,4,,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Zhandos,There are no comments available for this review,2023-10-10,5,Germany,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Emita,There are no comments available for this review,2023-10-10,4,Switzerland,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,It is a simple Senna cruise that explains the main attractions nearby through audio on your cell phone.,2023-10-10,3,,Helpful,solo,True,Paris,top1,True,0.4215,2023-10
Anonymous,There are no comments available for this review,2023-10-10,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
brenda,"Definitely worth doing, fabulous views of Paris from the river would recommend",2023-10-10,5,United Kingdom,Helpful,friends,False,Paris,top1,True,0.8591,2023-10
Amin,There are no comments available for this review,2023-10-10,4,Tunisia,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Angela Irina,There are no comments available for this review,2023-10-10,5,Romania,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Sangita,There are no comments available for this review,2023-10-10,4,United Kingdom,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,"Arrive early to stand in line to get a seat either outside on top, or inside window seat. The only way to know the landmarks were to listen to an audio guide that was not in the order of the landmarks. It would have been so beneficial if landmarks were announced on the intercom.",2023-10-10,4,,Helpful,,False,Paris,top1,True,0.6748,2023-10
Filipe,There are no comments available for this review,2023-10-10,5,Portugal,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Djordje,There are no comments available for this review,2023-10-10,5,Serbia,,family,False,Paris,top2,False,0.5069174783641891,2023-10
cindy_c,"Never ever buy your Disneyland ticket from this company !!! Is a useless QR code that Disney scanner from the gate do not even recognise it at all!!
Please buy directly from the Disneyland website. 
Remember DO NOT BUY from VIATOR is really super lousy customer service as well when cannot even call at all !! 
No body picking up after listening to so so so long of (French) speaker machine !! Is a USA company and should be choose English language before saying we to press French ..
Spent almost 3 over hours just by seeking the Viator to help.",2023-10-10,1,,Helpful,,False,Paris,top2,True,0.5694,2023-10
Paulo,It was an incredible experience and one that I would like to repeat again one day.,2023-10-10,5,,Helpful,family,True,Paris,top2,True,0.3612,2023-10
Michael_S,"Super enjoyable experience under all aspects, and things with the booking went very smooth. Please don't listen to all those writing that their tickets didn't work, something must have gone wrong with their booking in first place, or they didn't follow the instructions. The process is very easy: buy the tickets, activate them via the Viator mobile app, download the QR codes, go to the entrance, scan the codes provided by Viator and enter the park. Please note that these tickets won't work on the Disneyland app though, since you are buying them from a third party. Enjoy this wonderful experience!",2023-10-10,5,,Helpful,,False,Paris,top2,True,0.9668,2023-10
Anonymous,There are no comments available for this review,2023-10-10,1,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-11,2,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Modupe,There are no comments available for this review,2023-10-11,5,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Sepehr,There are no comments available for this review,2023-10-11,4,Germany,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
MANISHA,Great experience!,2023-10-11,5,New Zealand,Helpful,a partner or spouse,False,Paris,top1,True,0.6588,2023-10
Sophie,There are no comments available for this review,2023-10-11,4,France,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,"Since there are no fixed dates, the ship we wanted to take was overbooked.",2023-10-11,1,,Helpful,friends,True,Paris,top1,True,-0.296,2023-10
Jessenia,There are no comments available for this review,2023-10-11,5,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Andreea,There are no comments available for this review,2023-10-11,5,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Farid,There are no comments available for this review,2023-10-11,5,Germany,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-11,1,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Chrysoula,There are no comments available for this review,2023-10-11,5,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Tauland,There are no comments available for this review,2023-10-11,5,Italy,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Emita,There are no comments available for this review,2023-10-11,5,Switzerland,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Tomi,There are no comments available for this review,2023-10-11,5,Finland,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Emily,There are no comments available for this review,2023-10-12,4,Germany,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-12,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Paulina,There are no comments available for this review,2023-10-12,5,,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-12,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Selma,There are no comments available for this review,2023-10-12,4,Denmark,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Valiev,There are no comments available for this review,2023-10-12,5,France,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Ary,"It is a trip that must be done, despite the excessive number of people sharing the same boat.",2023-10-12,4,Brazil,Helpful,a partner or spouse,True,Paris,top1,True,0.3773,2023-10
Anonymous,There are no comments available for this review,2023-10-12,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-12,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Yasmina,"It was wonderful, you feel like a child again. Unfortunately the food wasn't that good.",2023-10-12,4,Switzerland,Helpful,a partner or spouse,True,Paris,top2,True,0.3387,2023-10
Anonymous,There are no comments available for this review,2023-10-12,3,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-12,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Andra,There are no comments available for this review,2023-10-12,5,Romania,,a partner or spouse,False,Paris,top2,False,0.5069174783641891,2023-10
Fitim,There are no comments available for this review,2023-10-12,5,United Kingdom,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Giacomo,"Brilliant thing to relax with the children, sit down for an hour and enjoy",2023-10-13,5,Switzerland,Helpful,family,True,Paris,top1,True,0.872,2023-10
Sandra,There are no comments available for this review,2023-10-13,4,Portugal,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Rebeca,There are no comments available for this review,2023-10-13,5,Portugal,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Johanna,a trip that is worth it👍,2023-10-13,5,Switzerland,Helpful,family,True,Paris,top1,True,0.2263,2023-10
Xavier,There are no comments available for this review,2023-10-13,5,France,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-13,1,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Archana,We were promised snacks and drinks while there were none at the cruise. There were only 2 staff members for a huge group of people and they said the providers promise but there are no drink or snacks available for this cruise! There was no English commentary for the cruise either! My first experience for an attraction with booking.com and it was a disappointment for sure.,2023-10-13,1,India,Helpful,friends,False,Paris,top1,True,-0.1615,2023-10
Anonymous,"It's just overcrowded and eating something in between is just too expensive, for a hot dog that costs €10 and doesn't even taste good. Eternal queues for rides, half of the people were adults without children. There are simply too many shops selling little things. A few attractions were closed. For 30 seconds of driving fun you had to queue for an average of 20 minutes. Nice to have seen but we won't be coming back.",2023-10-13,3,,Helpful,family,True,Paris,top2,True,0.5018,2023-10
unai,There are no comments available for this review,2023-10-13,5,Spain,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Evangelia,The situation in the toilets... Oh well.,2023-10-13,4,Germany,Helpful,family,True,Paris,top2,True,0.2732,2023-10
David,There are no comments available for this review,2023-10-14,4,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Saleh,There are no comments available for this review,2023-10-14,5,Saudi Arabia,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Bitidi,super,2023-10-14,5,,Helpful,a partner or spouse,True,Paris,top1,True,0.5994,2023-10
Hannah,There are no comments available for this review,2023-10-14,3,Spain,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Elena,There are no comments available for this review,2023-10-14,5,United Kingdom,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
AJAY_Y,"Funtastic experience with my kid. First time  to Disney land  . Go early in the morning . Use train to reach here from paris .
Nothing else to-say just go and enjoy",2023-10-14,5,,Helpful,,False,Paris,top2,True,0.5106,2023-10
Anonymous,There are no comments available for this review,2023-10-14,4,,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Nuria,There are no comments available for this review,2023-10-14,5,Spain,,a partner or spouse,False,Paris,top2,False,0.5069174783641891,2023-10
Cristina,Very good except that it was too full upstairs,2023-10-15,4,Spain,Helpful,family,True,Paris,top1,True,0.4927,2023-10
Simone,The Seine River cruise was the highlight of my two-day getaway!,2023-10-15,5,Germany,Helpful,solo,True,Paris,top1,True,0.4003,2023-10
Heiko,There are no comments available for this review,2023-10-15,5,Germany,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,"Entry point not easy to find, lots of ships leaving same time.",2023-10-15,3,,Helpful,colleagues,False,Paris,top1,True,-0.3412,2023-10
Diti,There are no comments available for this review,2023-10-15,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Nisufyan,There are no comments available for this review,2023-10-15,5,United Kingdom,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Lisa,There are no comments available for this review,2023-10-15,5,United Kingdom,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Franz,Super cool. Super friendly and professional tourist guide.,2023-10-15,5,France,Helpful,solo,True,Paris,top1,True,0.9231,2023-10
Mesi,There are no comments available for this review,2023-10-15,4,Spain,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Christ,There are no comments available for this review,2023-10-15,4,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Luiz Ricardo,There are no comments available for this review,2023-10-15,4,Brazil,,family,False,Paris,top2,False,0.5069174783641891,2023-10
yeimi,There are no comments available for this review,2023-10-15,5,Colombia,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Leonardo,There are no comments available for this review,2023-10-15,4,Germany,,family,False,Paris,top2,False,0.5069174783641891,2023-10
PEDRO,There are no comments available for this review,2023-10-15,5,Spain,,family,False,Paris,top2,False,0.5069174783641891,2023-10
SONIA,There are no comments available for this review,2023-10-15,5,Spain,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,"Too much queue time for only a few minutes of attraction. There should be a lower capacity limit to be able to enjoy and not feel like sheep. The treatment in the restaurant, to eat, was not adequate at all. The girl who served me raised her voice angrily and addressed me with aggressive gestures.",2023-10-15,3,,Helpful,a partner or spouse,True,Paris,top2,True,-0.2905,2023-10
Oscarina,The price I got on Booking.com was excellent and the park surpassed my expectations. We loved it. We will repeat next year,2023-10-15,5,Spain,Helpful,family,True,Paris,top2,True,0.8225,2023-10
Dario,There are no comments available for this review,2023-10-15,5,Italy,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Debora,First time at Disney incredible I will definitely go back 🤩🤩🤩❤️,2023-10-15,5,Switzerland,Helpful,a partner or spouse,True,Paris,top2,True,0.4522,2023-10
Andreza,"Beautiful 🤩 everything was perfect. Unfortunately it was just a few days, but we are very satisfied and sure that we will come back ❤️❤️❤️🥰🥰🥰🍾🍾🍾",2023-10-15,5,Germany,Helpful,a partner or spouse,True,Paris,top2,True,0.9925,2023-10
Diana,Nice boat trip.,2023-10-16,4,,Helpful,friends,True,Paris,top1,True,0.4215,2023-10
Anthony,Lots to see. A great view all the way. A longer ride would be better but would need a smaller boat. There are washrooms on board that doesn't cost A Euro,2023-10-16,4,Germany,Helpful,friends,False,Paris,top1,True,0.5423,2023-10
Anongnart,There are no comments available for this review,2023-10-16,5,Italy,,solo,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-16,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Belen,"It is a very interesting and recommended attraction, you go along the riverbed of the Seine and have a general overview of all the buildings around. The trip is calm and allows you to rest a little. To give it a drawback, the public address system on the outside of the boat does not sound good and does not allow you to understand and get to know all the buildings you pass by.",2023-10-16,4,Spain,Helpful,family,True,Paris,top1,True,0.7419,2023-10
EIRINI,There are no comments available for this review,2023-10-16,5,Cyprus,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Lilliane,For another time I would choose a boat trip where there is a real guide,2023-10-16,4,Switzerland,Helpful,a partner or spouse,False,Paris,top1,True,0.0,2023-10
Anonymous,There are no comments available for this review,2023-10-16,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
W,"It was nice to see Paris from the Seine, but the massiveness and lack of decency of many fellow passengers spoiled the fun. There will usually be someone there for you with their cell phone at the ready. Standing in line to get on board feels like queuing at an amusement park, and so does the experience itself.",2023-10-16,3,Netherlands,Helpful,family,True,Paris,top1,True,0.9209,2023-10
Theres,Key service for the studio didn't work... Otherwise everything was perfect!,2023-10-16,4,Switzerland,Helpful,family,True,Paris,top2,True,0.6114,2023-10
Roland,"Nice excursion. The guide spoke into the microphone in French, English and Spanish. The audio guide was not used",2023-10-17,5,Germany,Helpful,family,True,Paris,top1,True,0.4215,2023-10
Anonymous,There are no comments available for this review,2023-10-17,3,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Victor,There are no comments available for this review,2023-10-17,5,United Kingdom,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Oksana,There are no comments available for this review,2023-10-17,5,Poland,,a pet,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-17,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
maryvonne,There are no comments available for this review,2023-10-17,5,France,,a partner or spouse,False,Paris,top1,False,0.5069174783641891,2023-10
Sheena,There are no comments available for this review,2023-10-17,5,United Kingdom,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Nuno,There are no comments available for this review,2023-10-17,4,Portugal,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Vanessa,There are no comments available for this review,2023-10-17,5,Netherlands,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Frank,There are no comments available for this review,2023-10-17,5,Belgium,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-17,5,,,,False,Paris,top2,False,0.5069174783641891,2023-10
Armend,There are no comments available for this review,2023-10-17,5,Switzerland,,family,False,Paris,top2,False,0.5069174783641891,2023-10
Inge,There are no comments available for this review,2023-10-18,4,Germany,,friends,False,Paris,top1,False,0.5069174783641891,2023-10
Ana,The app is old fashion and not very helpful.,2023-10-18,3,United Kingdom,Helpful,a partner or spouse,False,Paris,top1,True,-0.3713,2023-10
E,The journey was quite nice and we are happy,2023-10-18,5,,Helpful,family,True,Paris,top1,True,0.7778,2023-10
Ricardo,"Good organization, with a large number of people. The tour was very good. Audio in Portuguese",2023-10-18,4,Portugal,Helpful,solo,True,Paris,top1,True,0.7501,2023-10
Mackintosh,There are no comments available for this review,2023-10-18,5,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-18,3,,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Michael,"great experience, especially with all the lights on after dark, cold on the top deck since you are outside, but there are vending machines with hot beverages",2023-10-18,5,Germany,Helpful,a partner or spouse,False,Paris,top1,True,0.4497,2023-10
Teja,It was a nice ride where you can explore the city on river. there was a huge line though. but is you are getting there with a stroller get ready to take stairs. the indoor and outdoor options in the cruise was nice. you can move and there is enough space. Overall good experience.,2023-10-18,4,Saudi Arabia,Helpful,family,False,Paris,top1,True,0.9239,2023-10
Anonymous,There are no comments available for this review,2023-10-18,1,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Zuñiga bastidas,"The website was really super secure, payment was easy and the tickets arrived 24 hours before entering the tourist cruise. At any time of the day you can board it according to its stipulated schedules, it was a wonderful experience, I 100% recommend doing this tour. Greetings from Colombia",2023-10-18,5,,Helpful,family,True,Paris,top1,True,0.957,2023-10
Larysa,"I liked everything. But there is a nuance. You stand in line for 1 hour, and the attraction itself lasts 3-5 minutes. Everything ends unexpectedly quickly.",2023-10-18,4,Switzerland,Helpful,family,True,Paris,top2,True,0.7096,2023-10
Vanessa,"Es un gran sitio, los adultos nos sentimos niños en ese lugar, la infraestructura es hermosa, los juegos muy buenos y extremos. Todo dentro es muy caro, pero no es una atracción para ir cada mes, entonces creo que es aceptable. Recomiendo comprar el ticket de tren ida y vuelta en la mañana, porque es una locura la salida.",2023-10-18,5,Chile,Helpful,a partner or spouse,False,Paris,top2,True,-0.296,2023-10
Anonymous,"Too many people, too expensive. Missing the “magic of Disney”. Very old park. Not worth other parks!!",2023-10-18,2,,Helpful,family,True,Paris,top2,True,-0.5346,2023-10
Anonymous,There are no comments available for this review,2023-10-19,5,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-19,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
Anonymous,There are no comments available for this review,2023-10-19,4,,,,False,Paris,top1,False,0.5069174783641891,2023-10
SUSANNA,the sound of the commentator much too loud and distorted to understand any language...,2023-10-19,3,France,Helpful,friends,True,Paris,top1,True,-0.4019,2023-10
Anonymous,"The selection of tourist attractions provided on booking.com is very easy, convenient and fast👏👏💯💯",2023-10-19,4,,Helpful,family,True,Paris,top1,True,0.7178,2023-10
Ma lourdes,Really good experienced with the kids and friends. Will definitely come back when kids are a bit older.,2023-10-19,5,United Kingdom,Helpful,family,False,Paris,top2,True,0.8399,2023-10
Brigita,"A great place to experience new adventures. Many attractions for different age groups. For those who don't want attractions, there are many animated characters, beautiful decorations, so you won't have to get bored.",2023-10-19,5,Lithuania,Helpful,friends,True,Paris,top2,True,0.8606,2023-10
Joan,There are no comments available for this review,2023-10-20,4,France,,family,False,Paris,top1,False,0.5069174783641891,2023-10
Lamin,Everything was amazing we really apriciate and enjoyed it. Untill next time ❤️,2023-10-20,5,Germany,Helpful,a partner or spouse,False,Paris,top1,True,0.8107,2023-10
